 AX   BX   CX   DX   SP   BP   SI   DI  FLAGS IP
0035 14e5 0003 0004 ffce ffd0 ffff 0000 -S-- 00b8:e9c900       jmp 0184
0035 14e5 0003 0004 ffce ffd0 ffff 0000 -S-- 0184:5e           pop si
0035 14e5 0003 0004 ffd0 ffd0 0000 0000 -S-- 0185:89ec         mov sp, bp
0035 14e5 0003 0004 ffd0 ffd0 0000 0000 -S-- 0187:5d           pop bp
0035 14e5 0003 0004 ffd2 ffd4 0000 0000 -S-- 0188:c3           ret
0035 14e5 0003 0004 ffd4 ffd4 0000 0000 -S-- 00c1:833e060000   cmp [0006], 0 ;[0006]0000
0035 14e5 0003 0004 ffd4 ffd4 0000 0000 --Z- 00c6:7406         je 00ce
0035 14e5 0003 0004 ffd4 ffd4 0000 0000 --Z- 00ce:ff7604       push [bp+4] ;[ffd8]0035
0035 14e5 0003 0004 ffd2 ffd4 0000 0000 --Z- 00d1:e80400       call 00d8
0035 14e5 0003 0004 ffd0 ffd4 0000 0000 --Z- 00d8:e90500       jmp 00e0
0035 14e5 0003 0004 ffd0 ffd4 0000 0000 --Z- 00e0:55           push bp
0035 14e5 0003 0004 ffce ffd4 0000 0000 --Z- 00e1:89e5         mov bp, sp
0035 14e5 0003 0004 ffce ffce 0000 0000 --Z- 00e3:83ec18       sub sp, 18
0035 14e5 0003 0004 ffb6 ffce 0000 0000 -S-- 00e6:8b5604       mov dx, [bp+4] ;[ffd2]0035
0035 14e5 0003 0035 ffb6 ffce 0000 0000 -S-- 00e9:8956ec       mov [bp-14], dx ;[ffba]0000
0035 14e5 0003 0035 ffb6 ffce 0000 0000 -S-- 00ec:8d46e8       lea ax, [bp-18] ;[ffb6]0000
ffb6 14e5 0003 0035 ffb6 ffce 0000 0000 -S-- 00ef:50           push ax
ffb6 14e5 0003 0035 ffb4 ffce 0000 0000 -S-- 00f0:b80100       mov ax, 0001
0001 14e5 0003 0035 ffb4 ffce 0000 0000 -S-- 00f3:50           push ax
0001 14e5 0003 0035 ffb2 ffce 0000 0000 -S-- 00f4:31c0         xor ax, ax
0000 14e5 0003 0035 ffb2 ffce 0000 0000 --Z- 00f6:50           push ax
0000 14e5 0003 0035 ffb0 ffce 0000 0000 --Z- 00f7:e83300       call 012d
0000 14e5 0003 0035 ffae ffce 0000 0000 --Z- 012d:55           push bp
0000 14e5 0003 0035 ffac ffce 0000 0000 --Z- 012e:89e5         mov bp, sp
0000 14e5 0003 0035 ffac ffac 0000 0000 --Z- 0130:56           push si
0000 14e5 0003 0035 ffaa ffac 0000 0000 --Z- 0131:57           push di
0000 14e5 0003 0035 ffa8 ffac 0000 0000 --Z- 0132:8b7608       mov si, [bp+8] ;[ffb4]ffb6
0000 14e5 0003 0035 ffa8 ffac ffb6 0000 --Z- 0135:8b5606       mov dx, [bp+6] ;[ffb2]0001
0000 14e5 0003 0001 ffa8 ffac ffb6 0000 --Z- 0138:895402       mov [si+2], dx ;[ffb8]0000
0000 14e5 0003 0001 ffa8 ffac ffb6 0000 --Z- 013b:56           push si
0000 14e5 0003 0001 ffa6 ffac ffb6 0000 --Z- 013c:ff7604       push [bp+4] ;[ffb0]0000
0000 14e5 0003 0001 ffa4 ffac ffb6 0000 --Z- 013f:e82f00       call 0171
0000 14e5 0003 0001 ffa2 ffac ffb6 0000 --Z- 0171:b90300       mov cx, 0003
0000 14e5 0003 0001 ffa2 ffac ffb6 0000 --Z- 0174:eb00         jmp short 0176
0000 14e5 0003 0001 ffa2 ffac ffb6 0000 --Z- 0176:55           push bp
0000 14e5 0003 0001 ffa0 ffac ffb6 0000 --Z- 0177:89e5         mov bp, sp
0000 14e5 0003 0001 ffa0 ffa0 ffb6 0000 --Z- 0179:8b4604       mov ax, [bp+4] ;[ffa4]0000
0000 14e5 0003 0001 ffa0 ffa0 ffb6 0000 --Z- 017c:8b5e06       mov bx, [bp+6] ;[ffa6]ffb6
0000 ffb6 0003 0001 ffa0 ffa0 ffb6 0000 --Z- 017f:cd20         int 20
<exit(53)>
